s,id
http://dbpedia.org/resource/Alex_Day,29261968
http://dbpedia.org/resource/Sid_Harkreader,20629034
http://dbpedia.org/resource/Mel_Galley,7594526
http://dbpedia.org/resource/DJ_Kiss,42166518
http://dbpedia.org/resource/Piney_Brown,51865757
http://dbpedia.org/resource/Rafael_Gayol,7453079
http://dbpedia.org/resource/David_Cross_(musician),2371891
http://dbpedia.org/resource/Lyrics_Born,47777090
http://dbpedia.org/resource/Lee_Hae-ri,48531834
http://dbpedia.org/resource/Death_Before_Dishonor_(band),11692750
http://dbpedia.org/resource/Peter_Lauer,29554222
http://dbpedia.org/resource/Alan_Stivell,1260566
http://dbpedia.org/resource/Ilan_Kidron,39799858
http://dbpedia.org/resource/Mike_Patton,225718
http://dbpedia.org/resource/Ronnie_Milsap,502856
http://dbpedia.org/resource/Giggs_(rapper),18520337
http://dbpedia.org/resource/Dave_Pike,7025318
http://dbpedia.org/resource/Eszter_Perenyi,41738409
http://dbpedia.org/resource/Ian_Cooper_(violinist),32731318
http://dbpedia.org/resource/Martha_Goldstein,23016524
http://dbpedia.org/resource/Harvey_Mandel,14857608
http://dbpedia.org/resource/Jamie_Lidell,3027013
http://dbpedia.org/resource/Mabel_Matiz,43520478
http://dbpedia.org/resource/Lillian_Briggs,15237375
http://dbpedia.org/resource/Choi_Soo-eun,45346628
http://dbpedia.org/resource/Zavoloka,9053911
http://dbpedia.org/resource/Michalis_Hatzigiannis,13843802
http://dbpedia.org/resource/Bonnie_Raitt,100285
http://dbpedia.org/resource/Satanicpornocultshop,30181774
http://dbpedia.org/resource/Gilberto_Santa_Rosa,1677206
http://dbpedia.org/resource/J._Peter_Robinson,21286084
http://dbpedia.org/resource/Sonny_Greer,4810714
http://dbpedia.org/resource/Michala_Petri,2589424
http://dbpedia.org/resource/Lee_Na-eun,60962653
http://dbpedia.org/resource/Fenia_Chang,23791162
http://dbpedia.org/resource/Cadaveria,9218572
http://dbpedia.org/resource/Tela_(rapper),24237287
http://dbpedia.org/resource/Okieriete_Onaodowan,47507256
http://dbpedia.org/resource/Rosalie_Allen,2184491
http://dbpedia.org/resource/Will_Humburg,46833653
http://dbpedia.org/resource/Moncho,56676430
http://dbpedia.org/resource/James_P._Johnson,212639
http://dbpedia.org/resource/Steve_Christensen,53615013
http://dbpedia.org/resource/Bud_Cockrell,7141675
http://dbpedia.org/resource/Ida_Sand,46316229
http://dbpedia.org/resource/Arnold_Schering,21531501
http://dbpedia.org/resource/Dan_Lilker,705818
http://dbpedia.org/resource/Purple_Pilgrims,64604404
http://dbpedia.org/resource/Friction_(English_musician),9788396
http://dbpedia.org/resource/Steve_Schnur,50883104
http://dbpedia.org/resource/Otmar_Suitner,4658349
http://dbpedia.org/resource/Casey_Dienel,6319957
http://dbpedia.org/resource/Sonny_LeMaire,34764040
http://dbpedia.org/resource/Jeff_Parker_(musician),21442289
http://dbpedia.org/resource/Jonny_Quinn,8310561
http://dbpedia.org/resource/Ian_Dury,43492
http://dbpedia.org/resource/Gulleiv_Wee,40578431
http://dbpedia.org/resource/Herbert_Rehbein,33374003
http://dbpedia.org/resource/Tilian_Pearson,46234088
http://dbpedia.org/resource/Moris_Tepper,13720770
http://dbpedia.org/resource/Luciano_Pavarotti,227696
http://dbpedia.org/resource/Michael_Holland_(musician),65608103
http://dbpedia.org/resource/Nell_Carter,173519
http://dbpedia.org/resource/Jacques_Denjean,20149570
http://dbpedia.org/resource/Pierre_Favre_(musician),11082081
http://dbpedia.org/resource/Gift_of_Gab_(rapper),768404
http://dbpedia.org/resource/Yuri_Honing,25187819
http://dbpedia.org/resource/DJ_Envy,11303527
http://dbpedia.org/resource/Paul_Ulanowsky,24315026
http://dbpedia.org/resource/Ebi,7878846
http://dbpedia.org/resource/Lovefoxxx,5422760
http://dbpedia.org/resource/Ann-Mari_Edvardsen,17514830
http://dbpedia.org/resource/Espinoza_Paz,25016866
http://dbpedia.org/resource/Wahid_Khan_(beenkar),60342351
http://dbpedia.org/resource/Pocah,62531945
http://dbpedia.org/resource/Babatunde_Olatunji,210984
http://dbpedia.org/resource/Richard_Shindell,546033
http://dbpedia.org/resource/Øystein_Greni,2482217
http://dbpedia.org/resource/Till_Lindemann,856871
http://dbpedia.org/resource/Tony_Brent,23745327
http://dbpedia.org/resource/Jutta_Koether,13987698
http://dbpedia.org/resource/Joseph_L._Campbell,15842886
http://dbpedia.org/resource/Cy_Walter,31022484
http://dbpedia.org/resource/Billy_Block,63444759
http://dbpedia.org/resource/Habib_Wali_Mohammad,1831110
http://dbpedia.org/resource/Waconzy,48542825
http://dbpedia.org/resource/Jasmine_V,18390136
http://dbpedia.org/resource/Warren_Vaché_Jr.,7946764
http://dbpedia.org/resource/Carl_Stubner,56224195
http://dbpedia.org/resource/David_Fiuczynski,3173324
http://dbpedia.org/resource/Daniel_Abraham_(conductor),21792560
http://dbpedia.org/resource/Matt_Lukin,1455779
http://dbpedia.org/resource/Frank_Infante,3322879
http://dbpedia.org/resource/Paul_David_Wilson,20812322
http://dbpedia.org/resource/David_M._Ronne,33346099
http://dbpedia.org/resource/Brian_Molko,766367
http://dbpedia.org/resource/Liz_Heller,41774818
http://dbpedia.org/resource/Rob_Paparozzi,15774939
http://dbpedia.org/resource/Vic_Lewis,16081261
http://dbpedia.org/resource/Ronald_Bell_(musician),5679938
http://dbpedia.org/resource/Olof_Björner,31230004
http://dbpedia.org/resource/Jane_Manning,24409668
http://dbpedia.org/resource/Lee_Hyori,1294356
http://dbpedia.org/resource/Unknown_Mortal_Orchestra,33464077
http://dbpedia.org/resource/Roman_Totenberg,3180284
http://dbpedia.org/resource/Ilona_Eibenschütz,3849822
http://dbpedia.org/resource/Frank_Farian,637882
http://dbpedia.org/resource/Harry_Womack,20566994
http://dbpedia.org/resource/Louis_Metcalf,2487421
http://dbpedia.org/resource/John_Foxx,660702
http://dbpedia.org/resource/Baudouin_des_Auteus,19561095
http://dbpedia.org/resource/Seán_'ac_Dhonncha,7140557
http://dbpedia.org/resource/Keith_Richards,157487
http://dbpedia.org/resource/John_Bush_(musician),705824
http://dbpedia.org/resource/David_Hirschfelder,12269292
http://dbpedia.org/resource/Nadezhda_Rimskaya-Korsakova,16339620
http://dbpedia.org/resource/Jennifer_Day,15439659
http://dbpedia.org/resource/Angela_Gheorghiu,325903
http://dbpedia.org/resource/Luther_Vandross,249167
http://dbpedia.org/resource/Pashupati_Sharma,63785195
http://dbpedia.org/resource/Ralph_Schuckett,67330990
http://dbpedia.org/resource/Randy_Edelman,1834726
http://dbpedia.org/resource/Steve_Moss_(musician),37266872
http://dbpedia.org/resource/Dan_Lacksman,35623778
http://dbpedia.org/resource/Evelina_(singer),51149366
http://dbpedia.org/resource/Vjekoslav_Rosenberg-Ružić,36386477
http://dbpedia.org/resource/Ralph_Barendse,16523437
http://dbpedia.org/resource/G._C._Cameron,1543133
http://dbpedia.org/resource/Ryan_Sinn,2855850
http://dbpedia.org/resource/Megadeth,20653
http://dbpedia.org/resource/Ethan_Iverson,6303933
http://dbpedia.org/resource/Gigamesh,35718088
http://dbpedia.org/resource/Gene_Austin,579599
http://dbpedia.org/resource/Seth_(cartoonist),915974
http://dbpedia.org/resource/Warren_Haynes,2285079
http://dbpedia.org/resource/John_Lee_Hooker,15830
http://dbpedia.org/resource/Ariel_Pink,30846469
http://dbpedia.org/resource/John_Garcia_(singer),1028217
http://dbpedia.org/resource/Bobby_Farrell,637896
http://dbpedia.org/resource/Tammi_Terrell,1020893
http://dbpedia.org/resource/Rustee_Allen,1672430
http://dbpedia.org/resource/Vinnie_Paz,6025794
http://dbpedia.org/resource/Mark_Lewisohn,4502969
http://dbpedia.org/resource/DJ_Tocadisco,5035969
http://dbpedia.org/resource/Erika_Fox,30001148
http://dbpedia.org/resource/DerHova,56146794
http://dbpedia.org/resource/Robert_Atayan,41944440
http://dbpedia.org/resource/Russell_Smith_(singer),22561128
http://dbpedia.org/resource/Mietta,23680053
http://dbpedia.org/resource/Ernst_Roth,37823524
http://dbpedia.org/resource/Låpsley,44536295
http://dbpedia.org/resource/Sammy_Price,6849030
http://dbpedia.org/resource/Dorothy_Morton,54736651
http://dbpedia.org/resource/Victoria_Monét,46374484
http://dbpedia.org/resource/Kim_Min-jong,28011111
http://dbpedia.org/resource/Barbara_Ployer,8303521
http://dbpedia.org/resource/Paperboy_Prince,66863827
http://dbpedia.org/resource/Vincent_Aspey,5859773
http://dbpedia.org/resource/Walt_Martin,33835869
http://dbpedia.org/resource/Pam_Sawyer,11739302
http://dbpedia.org/resource/Victor_Sieg,39463757
http://dbpedia.org/resource/Brian_Clifton_(composer),29463868
http://dbpedia.org/resource/Maja_Trochimczyk,16411678
http://dbpedia.org/resource/Gia_Farrell,8095074
http://dbpedia.org/resource/Kasia_Moś,53215025
http://dbpedia.org/resource/Tony_Asher,2990729
http://dbpedia.org/resource/Anthony_Smith_(singer),11791067
http://dbpedia.org/resource/Van_Dyke_Parks,98043
http://dbpedia.org/resource/Nils_Frykdahl,17389989
http://dbpedia.org/resource/Eddie_DeLange,2304942
http://dbpedia.org/resource/Justin_Thurgur,48874513
http://dbpedia.org/resource/Luis_Campos_(musician),29636635
http://dbpedia.org/resource/Tommy_Walker_(worship_leader),18094883
http://dbpedia.org/resource/Laura_Izibor,5928411
http://dbpedia.org/resource/Giovanni_Andrea_Bontempi,34844206
http://dbpedia.org/resource/Win_Butler,1566614
http://dbpedia.org/resource/Lauren_Kinsella,56714706
http://dbpedia.org/resource/King_T,907627
http://dbpedia.org/resource/Russell_Garcia_(composer),6034316
http://dbpedia.org/resource/Pierre-Laurent_Aimard,753121
http://dbpedia.org/resource/Alan_Baylock,42968613
http://dbpedia.org/resource/Smino,51149831
http://dbpedia.org/resource/Neil_Hillman,45529275
http://dbpedia.org/resource/Luc_Brewaeys,21597661
http://dbpedia.org/resource/Conan_O'Brien,4221870
http://dbpedia.org/resource/Babatunde_Lea,20117801
http://dbpedia.org/resource/Andy_Moor_(The_Ex),28807496
http://dbpedia.org/resource/Stewart_Copeland,295597
http://dbpedia.org/resource/Ash_Bowers,24279329
http://dbpedia.org/resource/The_Collins_Kids,1338255
http://dbpedia.org/resource/Otto_Mortensen,22617589
http://dbpedia.org/resource/Paul_Hodson,16212880
http://dbpedia.org/resource/Pabllo_Vittar,53410474
http://dbpedia.org/resource/Elizabeth_le_Fey,50436685
http://dbpedia.org/resource/François_Cupis_de_Renoussard,54196441
http://dbpedia.org/resource/Z._Z._Hill,526506
http://dbpedia.org/resource/Simon_Berry,1369768
http://dbpedia.org/resource/Kaspar_Zehnder,24271761
http://dbpedia.org/resource/Paloma_Faith,23241605
http://dbpedia.org/resource/Byrd_Leavell,37563774
http://dbpedia.org/resource/Hans_Koller,36591813
http://dbpedia.org/resource/Bill_Bailey,151579
http://dbpedia.org/resource/Hauschka,14112927
http://dbpedia.org/resource/Matt_Holubowski,57150022
http://dbpedia.org/resource/Christopher_Wahlberg,66821631
http://dbpedia.org/resource/Yuliya_Veysberg,29159917
http://dbpedia.org/resource/Ricco_Barrino,29136308
http://dbpedia.org/resource/Thomas_Sanders_(entertainer),52770777
http://dbpedia.org/resource/Okyeame_Kwame,43964314
http://dbpedia.org/resource/Musaeus_of_Athens,35948073
http://dbpedia.org/resource/Peter_Ustinov,167975
http://dbpedia.org/resource/Jean-Michel_Jarre,45222
http://dbpedia.org/resource/Joey_Feek,48555626
http://dbpedia.org/resource/Jeroen_van_der_Boom,13618984
http://dbpedia.org/resource/Coleman_Hawkins,194625
http://dbpedia.org/resource/Nettie_Craig_Asberry,60182318
http://dbpedia.org/resource/Mike_Vallely,619996
http://dbpedia.org/resource/Carl_Thomas_(singer),1657465
http://dbpedia.org/resource/Bruno_Maderna,981442
http://dbpedia.org/resource/Eloy_Alquinta,34220146
http://dbpedia.org/resource/Nathan_King_(musician),51154684
http://dbpedia.org/resource/Matz_Robert_Eriksson,19521670
http://dbpedia.org/resource/Kike_Santander,15508137
http://dbpedia.org/resource/Talena_Atfield,1727800
http://dbpedia.org/resource/Jane_Jarvis,3837697
http://dbpedia.org/resource/María_Luisa_Sepúlveda,29542130
http://dbpedia.org/resource/Björn_Thoroddsen,42813289
http://dbpedia.org/resource/Thomas_McClary_(musician),38295366
http://dbpedia.org/resource/Shireen_Jawad,47987236
http://dbpedia.org/resource/Sempre_Livre,35145315
http://dbpedia.org/resource/Steve_Rennie,1946165
http://dbpedia.org/resource/Melendi,1773289
http://dbpedia.org/resource/Open_Mike_Eagle,34334669
http://dbpedia.org/resource/Kelli_Hand,41297579
http://dbpedia.org/resource/Cristina_Scuccia,42984687
http://dbpedia.org/resource/Jeremy_Adelman_(composer),42512278
http://dbpedia.org/resource/Philip_Andelman,44987000
http://dbpedia.org/resource/Marko_Bulat_(singer),2183665
http://dbpedia.org/resource/Jane_Bunnett,2072688
http://dbpedia.org/resource/Masta_Killa,47474051
http://dbpedia.org/resource/Grae_Fernandez,50394725
http://dbpedia.org/resource/Al_Hirschfeld,171859
http://dbpedia.org/resource/John_Frusciante,183417
http://dbpedia.org/resource/Neal_McCoy,2737825
http://dbpedia.org/resource/Alan_Gerber,25194454
http://dbpedia.org/resource/Kamil_Bednarek,40135249
http://dbpedia.org/resource/Martika,101366
http://dbpedia.org/resource/Vince_Guaraldi,42203
http://dbpedia.org/resource/Elias_Mallin,21198799
http://dbpedia.org/resource/Edgar_Smith_(librettist),56111419
http://dbpedia.org/resource/Chris_Hakius,2893208
http://dbpedia.org/resource/Diana_Reyes,12004549
http://dbpedia.org/resource/Petr_Svoboda,5628008
http://dbpedia.org/resource/John_Weider,5161653
http://dbpedia.org/resource/Daniel_Heartz,36916305
http://dbpedia.org/resource/Nick_Speed,8193439
http://dbpedia.org/resource/Artie_Ripp,47116423
http://dbpedia.org/resource/Tish_Daija,6587317
http://dbpedia.org/resource/Lloyd_Watson,3841073
http://dbpedia.org/resource/Hiroko_Shimabukuro,2155551
http://dbpedia.org/resource/Ken_Dodd,151545
http://dbpedia.org/resource/The_Chicks_(duo),44637494
http://dbpedia.org/resource/May_J.,8263766
http://dbpedia.org/resource/Doug_Watkins,701129
http://dbpedia.org/resource/Naoto_Inti_Raymi,27362265
http://dbpedia.org/resource/Debbie_Gibson,155723
http://dbpedia.org/resource/Trey_Spruance,849574
http://dbpedia.org/resource/Attila_Grandpierre,46867955
http://dbpedia.org/resource/Charlie_Musselwhite,1865964
http://dbpedia.org/resource/Joe_Rickard,43874891
http://dbpedia.org/resource/Habib_Wahid,3656880
http://dbpedia.org/resource/Tauren_Wells,47883736
http://dbpedia.org/resource/Ken_Watters,12463057
http://dbpedia.org/resource/Mark_Wills,2297864
http://dbpedia.org/resource/Danielle_Brooks,42580068
http://dbpedia.org/resource/Michael_Cohl,1394197
http://dbpedia.org/resource/Yannis_Ploutarchos,23564806
http://dbpedia.org/resource/Maxine_Feldman,38824169
http://dbpedia.org/resource/Ronnie_Bond,24371749
http://dbpedia.org/resource/Michelle_Wright,1269740
http://dbpedia.org/resource/Rhys_Toms,54183070
http://dbpedia.org/resource/Mika_Singh,6587471
http://dbpedia.org/resource/Pharez_Whitted,3216706
http://dbpedia.org/resource/Ulf_Ekberg,1681792
http://dbpedia.org/resource/Charlie_Creath,16664288
http://dbpedia.org/resource/Taner_Ölmez,62307504
http://dbpedia.org/resource/Ettore_Mazzoleni,26545025
http://dbpedia.org/resource/Louis_Ferrari,34745298
http://dbpedia.org/resource/Swati_Sharma,58957775
http://dbpedia.org/resource/Simon_Streatfeild,29863588
http://dbpedia.org/resource/Wilma_Neruda,15277235
http://dbpedia.org/resource/Tamar_Simon_Hoffs,21809615
http://dbpedia.org/resource/Yukiko_Okada,16815726
http://dbpedia.org/resource/Kenny_Earl,29220505
http://dbpedia.org/resource/Roger_Bush_(musician),54474828
http://dbpedia.org/resource/10_Foot_Ganja_Plant,11716875
http://dbpedia.org/resource/Tim_Armstrong,355002
http://dbpedia.org/resource/Nicole_Avant,20917070
http://dbpedia.org/resource/Marcelo_Camelo,25779546
http://dbpedia.org/resource/Kristian_Blak,1426581
http://dbpedia.org/resource/Robert_Greenidge,13999868
http://dbpedia.org/resource/Florian_ZaBach,13208009
http://dbpedia.org/resource/C-Bo,1900871
http://dbpedia.org/resource/Susy_Dorn,25696795
http://dbpedia.org/resource/Charlie_Spand,29344083
http://dbpedia.org/resource/Jeong_Jinwoon,34741940
http://dbpedia.org/resource/Carl_Fredrick_Becker,55256523
http://dbpedia.org/resource/Alan_Price,571489
http://dbpedia.org/resource/Spencer_Susser,30967841
http://dbpedia.org/resource/Heo_Young-saeng,22003764
http://dbpedia.org/resource/Yellowman,47456569
http://dbpedia.org/resource/John_Cowsill,3399547
http://dbpedia.org/resource/Sons_of_Elvis,1818794
http://dbpedia.org/resource/Laurie_Beebe_Lewis,46401718
http://dbpedia.org/resource/Mark_Vincent,22526049
http://dbpedia.org/resource/Propaganda_(musician),42701531
http://dbpedia.org/resource/Ward_Churchill,4091662
http://dbpedia.org/resource/Brendan_Mullen,24671541
http://dbpedia.org/resource/Spencer_Krug,5275107
http://dbpedia.org/resource/Marilyn_Moore,11160212
http://dbpedia.org/resource/Latice_Crawford,46378080
http://dbpedia.org/resource/Nick_Hoffman,54393556
http://dbpedia.org/resource/María_de_las_Mercedes_Adam_de_Aróstegui,30412843
http://dbpedia.org/resource/Chris_Summers_(drummer),5287391
http://dbpedia.org/resource/Mino_Cinélu,9454047
http://dbpedia.org/resource/Trina_Braxton,16891354
http://dbpedia.org/resource/Chris_DeGarmo,2321283
http://dbpedia.org/resource/DJ_Logic,738757
http://dbpedia.org/resource/MK_(DJ),2183856
http://dbpedia.org/resource/Jesse_Ray_Ernster,67865399
http://dbpedia.org/resource/Brandy_Norwood,144809
http://dbpedia.org/resource/Hugh_Shields,30744303
http://dbpedia.org/resource/Sabrina_Chap,45521198
http://dbpedia.org/resource/Silvana_Di_Lotti,30329442
http://dbpedia.org/resource/Rolando_Villazón,2351002
http://dbpedia.org/resource/Anđelka_Bego-Šimunić,2505608
http://dbpedia.org/resource/Mel_Carter,10942296
http://dbpedia.org/resource/Lapalux,46285131
http://dbpedia.org/resource/Caroline_Pennell,43126956
http://dbpedia.org/resource/Zutty_Singleton,623405
http://dbpedia.org/resource/Kathleen_Aerts,29413380
http://dbpedia.org/resource/Carl_August_Tidemann,5489681
http://dbpedia.org/resource/Samuel_Sanders,33949746
http://dbpedia.org/resource/Hubert_Long,65251083
http://dbpedia.org/resource/Charlie_Zeleny,30902767
http://dbpedia.org/resource/Bill_Dickens,11928400
http://dbpedia.org/resource/Fiora_Contino,55853289
http://dbpedia.org/resource/Félix_Manuaku_Waku,29341851
http://dbpedia.org/resource/Lucho_Bermúdez,9873065
http://dbpedia.org/resource/Krishane,44167013
http://dbpedia.org/resource/Cybill_Shepherd,43848
http://dbpedia.org/resource/Mike_Heller,36294517
http://dbpedia.org/resource/Laura_Bell_Bundy,7783545
http://dbpedia.org/resource/Paul_Freeman_(conductor),27757940
http://dbpedia.org/resource/Tony_Bianco,35048180
http://dbpedia.org/resource/Shakura_S'Aida,2448052
http://dbpedia.org/resource/David_Yewdall,25070077
http://dbpedia.org/resource/Rose_Falcon,14371223
http://dbpedia.org/resource/Sleepy_John_Estes,1800859
http://dbpedia.org/resource/Ken_Carson,44971755
http://dbpedia.org/resource/Narcisa_Freixas,30006357
http://dbpedia.org/resource/Maynard_James_Keenan,920501
http://dbpedia.org/resource/David_Perper,7151658
http://dbpedia.org/resource/Ed_Rose,14152330
http://dbpedia.org/resource/Mamoru_Fujieda,7466217
http://dbpedia.org/resource/Jurgis_Karnavičius,9670175
http://dbpedia.org/resource/Odd_Riisnæs,37213989
http://dbpedia.org/resource/Carly_Simon,177233
http://dbpedia.org/resource/Tore_Brunborg,36779442
http://dbpedia.org/resource/Academy_maniacs,39635973
http://dbpedia.org/resource/Édith_Canat_de_Chizy,30522002
http://dbpedia.org/resource/Flume_(musician),38190265
http://dbpedia.org/resource/Joe_Gilman,14494786
http://dbpedia.org/resource/Bobo_Stenson,3470182
http://dbpedia.org/resource/Regina_Spektor,2798963
http://dbpedia.org/resource/Hideo_Murata,21503799
http://dbpedia.org/resource/Axel_Liebmann,22617562
http://dbpedia.org/resource/Dave_Fortman,8810833
http://dbpedia.org/resource/Yūko_Gotō,4663687
http://dbpedia.org/resource/Bianca_Maria_Meda,37454655
http://dbpedia.org/resource/Evaluna_Montaner,53853885
http://dbpedia.org/resource/Josiah_Miller,33853736
http://dbpedia.org/resource/J_Dilla,30860874
http://dbpedia.org/resource/Alex_Grossi,10865601
http://dbpedia.org/resource/Wilfred_Peters,2962232
http://dbpedia.org/resource/Ashenafi_Kebede,9359076
http://dbpedia.org/resource/Yuko_Araki,50973977
http://dbpedia.org/resource/Brooklyn_and_Bailey_McKnight,53405086
http://dbpedia.org/resource/Scott_Kalvert,42181142
http://dbpedia.org/resource/Bobby_Steele,3037994
http://dbpedia.org/resource/Euel_Box,22345979
http://dbpedia.org/resource/Bill_Sharpe_(musician),27416768
http://dbpedia.org/resource/Will_Swan_(musician),48936907
http://dbpedia.org/resource/Jerry_Posin,13972639
http://dbpedia.org/resource/Marcelle_de_Manziarly,30408199
http://dbpedia.org/resource/Adrian_Gurvitz,3985958
http://dbpedia.org/resource/Margaret_O'Carroll,33755004
http://dbpedia.org/resource/Morteza_(singer),32908369
http://dbpedia.org/resource/Grant_Nicholas,731997
http://dbpedia.org/resource/Cris_Williamson,2888760
http://dbpedia.org/resource/Flex_(singer),15563806
